Customer ID,Date of Default,Amount Default,Cumulative Payment till date,Gender,State,Bank,Default,Purchase Channel,Age,Insurance,Loan,Savings,FD,DMAT,Fraud,Card Type,City
117074232,28-05-2018,409004,20517,1,0,HDFC,1,1,34,0,138359,889538,1,0,N,1,Chennai
837799731,24-10-2020,578125,941580,1,0,SBI,1,3,28,0,397054,635998,1,1,N,0,Delhi
742786398,27-09-2018,122570,188478,0,2,ICICI,0,2,49,0,334933,370126,1,1,N,1,Kolkata
287497928,12-11-2019,422577,892574,0,1,SBI,0,1,44,0,270807,327596,1,1,N,0,Chennai
21803568,30-08-2019,792157,694333,0,0,ICICI,0,3,44,1,993037,77769,1,1,N,0,Delhi
409219278,07-09-2018,433307,382932,1,2,SBI,0,3,52,1,56418,630484,1,0,N,0,Delhi
29752009,12-12-2018,678415,828429,0,1,ICICI,1,2,64,0,332756,875179,1,1,N,1,Mumbai
403160880,11-09-2020,482976,352409,0,0,ICICI,0,1,52,0,88570,64025,1,1,N,0,Chennai
135698700,05-04-2018,701975,853051,0,1,HDFC,1,2,43,1,868944,795034,1,0,N,1,Mumbai
150457646,20-07-2018,664390,47606,1,1,HDFC,1,1,59,0,766137,763667,1,0,N,0,Delhi
537016948,10-07-2019,101052,607871,0,0,SBI,0,2,38,1,722546,65652,0,1,N,1,Mumbai
225916628,13-01-2020,900415,207933,0,0,HDFC,1,1,29,1,61514,251338,1,1,N,0,Mumbai
9089123,15-02-2019,32352,898877,0,2,SBI,0,1,47,1,737325,449942,1,0,N,1,Kolkata
98388595,09-02-2020,618995,173449,1,2,HDFC,0,1,61,1,307801,673463,1,0,N,1,Kolkata
813252400,10-03-2020,787003,612859,1,1,SBI,0,1,55,1,298102,765608,1,1,N,0,Chennai
131938678,15-02-2018,523658,224962,1,0,ICICI,0,1,62,0,856403,293427,1,1,N,1,Kolkata
846266904,25-11-2019,518125,574664,0,1,HDFC,1,1,50,0,201621,761046,1,1,N,1,Kolkata
108029201,10-06-2019,945324,653957,0,2,SBI,0,2,58,1,97789,938573,1,1,N,1,Delhi
499400499,22-10-2019,332496,447738,0,0,SBI,0,2,54,1,175252,354795,1,1,N,1,Mumbai
791277010,23-09-2019,960727,173955,0,0,HDFC,0,1,61,0,343515,506188,0,1,N,1,Mumbai
51289846,10-10-2020,292190,617175,1,1,ICICI,0,1,38,1,102291,371089,0,0,N,0,Kolkata
497037020,27-07-2019,871362,465408,1,2,SBI,1,1,40,1,43440,375980,1,1,N,0,Chennai
55085184,18-05-2020,309865,930023,1,2,SBI,1,2,56,0,651681,964094,1,1,N,1,Chennai
210441372,01-07-2018,843016,379419,1,1,ICICI,0,2,55,0,211344,991997,1,0,N,0,Chennai
866500809,28-04-2018,750524,276372,0,1,ICICI,0,1,42,0,345748,585530,1,1,N,0,Delhi
317763037,01-08-2018,444284,523028,1,0,ICICI,0,3,60,0,593745,552856,1,0,N,0,Chennai
149277810,04-08-2019,856843,826319,1,1,ICICI,1,2,33,0,211620,188032,1,0,N,0,Chennai
209179005,29-10-2019,473837,629250,1,2,SBI,1,3,65,0,349620,439923,0,0,N,0,Delhi
875905449,05-10-2019,375016,745597,0,1,HDFC,1,1,55,1,920796,660819,0,0,N,1,Kolkata
654788730,06-09-2018,496974,525810,1,0,SBI,1,3,47,0,736534,150152,0,1,N,0,Mumbai
711861158,08-06-2020,389115,115134,1,0,ICICI,1,2,60,1,968213,287818,1,1,N,0,Mumbai
851983215,01-08-2019,743498,69699,0,2,HDFC,0,3,60,1,476437,937953,0,0,N,0,Mumbai
13122791,01-07-2020,977486,336174,1,1,HDFC,1,1,44,1,291352,337976,1,1,N,1,Kolkata
353252258,02-09-2018,826819,911024,1,1,ICICI,1,1,57,0,63103,136446,1,0,N,0,Delhi
218835367,18-04-2019,14254,276521,1,1,ICICI,1,1,50,0,168508,487729,0,0,N,0,Chennai
597122038,24-10-2018,926323,122009,0,1,SBI,1,2,30,1,527548,77540,0,0,N,0,Delhi
257963909,07-04-2020,625110,445556,1,1,SBI,0,1,65,1,101489,261140,1,0,N,0,Chennai
802989690,01-09-2018,166614,647013,1,0,SBI,0,1,41,0,310115,328010,1,0,N,0,Delhi
12986893,19-04-2019,646470,276281,1,0,SBI,1,1,55,0,652731,737497,1,1,N,1,Chennai
25147873,19-04-2020,513900,300026,0,1,ICICI,1,1,28,0,917872,622088,0,0,N,1,Delhi
341942204,04-03-2018,981447,327708,1,2,ICICI,1,1,57,0,257494,804460,1,1,N,1,Chennai
883357196,14-07-2019,230361,120116,1,1,ICICI,1,3,32,0,519824,226590,1,1,N,1,Chennai
333700041,12-03-2019,440426,554005,0,2,SBI,0,1,53,1,453602,157940,0,1,N,0,Delhi
15427564,03-10-2018,635086,906940,1,0,ICICI,1,2,43,1,297296,626633,0,1,N,0,Mumbai
605864354,27-11-2018,889662,279852,1,0,SBI,0,1,44,0,841689,899040,0,1,N,0,Delhi
519191305,14-02-2020,573192,194841,0,2,SBI,1,1,36,0,567502,961704,1,1,N,0,Mumbai
95037406,08-09-2019,546788,776643,1,0,ICICI,1,3,32,0,802269,504888,1,1,N,0,Chennai
642916451,11-04-2018,992857,495883,1,0,SBI,0,3,57,0,129364,899735,1,1,N,0,Kolkata
210067113,28-08-2020,323660,515604,0,1,SBI,0,2,48,0,944885,235336,1,0,N,1,Delhi
877745974,13-02-2020,491092,989293,0,2,SBI,1,1,28,0,706647,211424,0,0,N,1,Mumbai
645483360,10-05-2019,900268,713696,1,0,ICICI,1,1,47,0,766370,222082,1,1,N,1,Mumbai
643910428,20-03-2020,732683,738895,0,0,HDFC,0,2,57,0,688437,937892,1,0,N,1,Chennai
252716802,03-05-2020,317906,594334,0,0,HDFC,1,3,46,0,165936,898971,1,0,N,0,Delhi
672683245,03-08-2020,300926,899535,0,1,HDFC,1,1,57,1,89093,611351,1,0,N,0,Delhi
516862883,08-05-2018,109484,654395,1,0,SBI,0,1,28,1,354842,881372,1,1,N,1,Mumbai
245547037,05-10-2020,67726,355773,1,2,SBI,1,1,49,1,222142,692736,1,0,N,1,Chennai
335559631,14-04-2020,987739,239971,0,0,HDFC,1,1,50,0,315748,642365,0,0,N,1,Chennai
801312986,28-02-2018,893598,844650,1,2,ICICI,0,2,48,0,93462,635784,0,1,N,0,Mumbai
568438434,13-10-2020,805269,476132,0,2,SBI,0,1,51,1,65596,932474,0,0,N,0,Kolkata
116904181,16-12-2018,829225,741604,1,0,SBI,0,2,37,1,433408,12136,1,0,N,1,Kolkata
502237123,10-10-2020,665264,880546,1,1,HDFC,0,2,45,0,309684,45588,0,0,N,1,Mumbai
584284521,25-03-2020,586737,780984,0,0,SBI,1,1,39,0,283593,517030,0,0,N,0,Delhi
681913623,24-11-2019,262237,374028,1,0,SBI,1,3,38,1,464196,549717,0,1,N,1,Chennai
22390184,19-08-2019,948184,919585,1,2,SBI,0,2,48,0,421664,54213,1,1,N,1,Delhi
660484623,24-03-2019,134738,288733,1,2,SBI,1,1,48,1,907460,414167,1,1,N,0,Chennai
880160868,01-08-2018,800910,56849,1,2,ICICI,1,1,34,1,758081,852456,0,1,N,0,Mumbai
288370133,22-08-2019,333905,117203,1,2,HDFC,1,1,36,0,913134,846647,1,1,N,0,Mumbai
769152531,24-01-2020,971715,254490,0,2,HDFC,1,3,49,0,589023,155230,0,0,N,1,Kolkata
580214055,27-03-2020,582513,613731,0,1,HDFC,1,3,29,1,700248,123275,0,0,N,0,Mumbai
371118114,02-01-2018,804185,713330,1,1,ICICI,0,3,60,0,285962,639314,0,1,N,1,Delhi
785198380,29-11-2019,385760,161427,0,1,SBI,1,1,59,0,271509,460371,1,0,N,1,Delhi
545206211,10-11-2018,396365,115742,1,0,ICICI,1,3,48,1,571816,284175,1,0,N,1,Mumbai
54755338,11-09-2020,844113,905961,0,1,HDFC,0,1,58,1,844387,697085,0,0,N,1,Chennai
505629045,01-09-2020,177435,752327,1,2,ICICI,1,3,64,0,204134,325302,0,0,N,0,Delhi
623056924,04-10-2019,178080,243636,0,1,SBI,1,2,43,0,349288,851576,1,1,N,0,Delhi
478603452,27-10-2019,536784,716556,1,2,SBI,0,2,46,1,301709,378156,1,0,N,0,Chennai
552843456,21-02-2020,861135,121954,1,0,HDFC,1,1,30,1,417942,878658,0,0,N,1,Chennai
171762184,19-07-2018,180676,627538,0,1,ICICI,0,3,51,0,439800,55774,0,1,N,0,Chennai
555652632,30-04-2019,164151,51006,0,2,SBI,0,2,36,0,400151,453067,0,1,N,1,Mumbai
113227416,23-12-2019,261908,692944,1,1,HDFC,0,2,44,0,478890,82469,0,1,N,0,Delhi
671300923,23-05-2020,534303,792441,1,0,SBI,1,1,58,1,560567,641933,0,1,N,1,Chennai
247290407,19-10-2018,105581,837995,1,2,SBI,0,1,57,1,859576,941905,0,1,N,0,Chennai
160386913,24-06-2020,720994,485910,1,2,SBI,1,1,45,1,212764,918466,0,0,N,1,Mumbai
492850321,18-10-2018,192156,243595,1,2,HDFC,0,2,65,1,920152,940662,0,1,N,1,Chennai
416208580,15-08-2018,381073,328879,1,0,HDFC,0,3,48,1,75078,438438,1,1,N,0,Kolkata
14663249,16-01-2020,849995,794056,1,2,HDFC,1,1,60,0,629258,320632,0,0,N,1,Chennai
837231828,15-04-2018,304722,49234,0,0,SBI,0,1,30,1,308232,474888,0,1,N,0,Kolkata
582450238,08-11-2019,603249,392308,1,1,SBI,0,2,38,1,977201,123786,1,1,N,0,Kolkata
325982846,07-03-2019,973077,457186,0,2,HDFC,0,2,28,0,7900,454099,1,1,N,0,Mumbai
420330189,04-07-2020,535898,162409,0,1,HDFC,0,2,60,0,35620,548386,1,1,N,0,Mumbai
591865288,15-04-2020,241126,461497,1,0,SBI,0,2,30,0,644721,690498,0,1,N,0,Kolkata
574305790,25-03-2020,171076,300507,1,0,SBI,1,2,36,0,469663,146755,0,1,N,0,Kolkata
439543390,29-11-2018,70673,586013,0,0,ICICI,1,1,28,1,732455,906980,1,0,N,0,Mumbai
882658703,10-02-2020,186524,335803,1,2,SBI,0,3,65,1,503244,903401,1,0,N,1,Chennai
517217685,18-11-2020,870282,209818,0,0,ICICI,1,2,45,0,600260,63820,0,0,N,0,Kolkata
233505247,13-01-2019,718571,182723,1,2,SBI,0,2,28,0,227718,110046,1,1,N,0,Kolkata
835338715,04-07-2019,366502,274278,0,1,HDFC,1,3,45,0,635463,977660,0,1,N,0,Mumbai
541350974,04-06-2020,614335,39130,0,1,ICICI,1,1,32,0,253697,342456,1,0,N,1,Chennai
8110569,21-10-2018,51994,874658,1,2,ICICI,1,1,64,0,139873,405082,1,1,N,1,Kolkata
181948788,01-12-2020,247820,227592,0,1,HDFC,1,3,29,1,282778,757990,1,1,N,1,Mumbai
453469092,11-01-2018,186568,759553,0,1,HDFC,1,3,33,0,240876,792441,1,1,N,1,Mumbai
858220583,21-01-2019,686785,662345,1,2,ICICI,1,1,31,1,435729,853921,1,0,N,0,Chennai
697371476,18-05-2019,108891,967148,1,0,SBI,0,2,63,0,504181,174267,1,1,N,1,Delhi
540538569,06-01-2019,739472,613439,0,0,HDFC,0,3,41,1,469523,884974,1,0,N,1,Kolkata
124033227,10-06-2019,732310,271592,1,2,SBI,1,1,48,1,933067,427143,1,1,N,1,Kolkata
322150464,05-09-2019,447026,729482,0,0,ICICI,1,1,31,1,292659,40444,0,1,N,0,Delhi
596881500,07-06-2019,901117,832317,1,0,ICICI,0,2,51,0,770350,971452,0,0,N,0,Mumbai
208796594,13-08-2019,234623,972877,1,0,HDFC,0,2,59,0,618392,984800,0,0,N,1,Kolkata
366941704,03-03-2018,786671,459615,0,2,SBI,0,2,33,1,386686,831318,1,0,N,0,Mumbai
665551302,25-04-2018,502488,142668,0,2,HDFC,1,3,53,1,370344,735234,1,1,N,1,Mumbai
791648902,15-04-2019,60310,611539,1,2,SBI,1,2,34,1,623456,474865,1,1,N,0,Mumbai
41841588,18-02-2019,343910,488804,0,0,ICICI,1,2,46,1,420878,199641,1,1,N,0,Kolkata
371722080,12-12-2018,402297,604814,0,1,ICICI,1,3,35,0,354089,316499,1,1,N,0,Kolkata
327450923,05-06-2020,324783,159691,0,1,ICICI,1,3,35,0,370516,759305,0,0,N,0,Delhi
393850862,19-01-2019,968390,473943,0,2,HDFC,0,1,50,1,498609,331349,1,0,N,0,Chennai
288767160,27-06-2020,425970,148822,1,2,SBI,1,2,37,1,880937,101931,0,0,N,1,Mumbai
216233094,26-09-2018,198661,767131,1,1,HDFC,1,2,35,0,103337,37637,1,0,N,0,Mumbai
198164436,02-07-2019,418628,363903,1,1,SBI,0,1,30,0,718033,772207,0,1,N,1,Mumbai
281829200,17-02-2019,230003,597860,1,2,ICICI,1,1,63,0,701450,873576,1,1,N,1,Delhi
252903090,16-08-2019,397956,775227,0,1,HDFC,0,1,40,0,957169,450860,1,0,N,0,Mumbai
740732533,04-01-2019,832865,980647,1,2,HDFC,1,2,43,0,260316,576059,1,0,N,1,Chennai
467902510,31-05-2019,670390,12831,0,2,SBI,1,2,47,0,642198,100198,0,0,N,1,Mumbai
329211446,30-06-2020,890427,502490,0,2,HDFC,1,3,48,1,803270,720072,0,0,N,0,Mumbai
188073553,11-02-2019,258031,767780,0,0,SBI,0,3,49,1,705674,640005,0,0,N,1,Delhi
417216344,29-11-2020,238730,868612,1,0,SBI,1,2,64,1,441983,168023,1,1,N,1,Chennai
435746088,08-08-2019,889051,909197,0,0,ICICI,1,3,47,1,17862,696733,0,1,N,1,Chennai
583065432,05-12-2019,881245,987413,0,2,HDFC,0,2,50,1,467854,511694,1,0,N,0,Kolkata
590112224,04-09-2018,428824,503700,0,2,ICICI,0,1,44,1,49120,685384,0,0,N,1,Mumbai
857379918,13-10-2020,947986,242226,0,2,ICICI,0,2,54,1,377593,836345,0,0,N,1,Mumbai
120083799,26-09-2018,632278,221256,1,2,HDFC,0,1,52,1,686985,778308,0,1,N,0,Kolkata
563934395,01-10-2019,270797,949127,0,0,HDFC,1,3,63,1,850986,576030,1,0,N,0,Mumbai
887921833,22-02-2018,737262,46682,0,0,HDFC,0,3,48,0,347060,501000,0,1,N,0,Delhi
560964392,10-01-2018,69461,762688,0,0,ICICI,1,1,65,0,868161,218866,0,0,N,0,Delhi
188036598,04-06-2020,856173,50810,0,0,ICICI,0,1,64,0,717049,839072,0,0,N,1,Mumbai
161034630,13-02-2019,614006,653808,1,0,HDFC,0,2,48,1,918415,170488,1,0,N,1,Mumbai
627334347,17-04-2018,476694,238039,0,0,ICICI,0,2,32,0,223814,743227,1,1,N,0,Kolkata
17032015,26-02-2019,548917,198450,1,0,HDFC,0,1,42,0,564485,782249,0,0,N,1,Delhi
226114796,26-08-2020,75820,170275,0,2,ICICI,0,3,45,1,228581,526179,0,1,N,1,Delhi
206790415,01-01-2018,262699,589683,0,1,SBI,1,2,57,1,195256,49629,1,1,N,1,Mumbai
709758180,22-06-2018,147376,400367,1,2,ICICI,0,2,28,0,436395,745279,1,0,N,1,Chennai
818286092,26-12-2019,358662,423629,0,1,ICICI,0,1,34,0,310200,908131,1,0,N,1,Mumbai
642145833,24-11-2020,987835,282295,1,1,HDFC,0,3,59,1,592556,288686,1,0,N,0,Kolkata
851328936,01-09-2020,71648,622473,0,0,ICICI,0,3,52,1,2539,460983,0,0,N,0,Kolkata
647880269,29-08-2018,317470,207190,1,1,ICICI,0,2,49,0,82755,229502,0,0,N,1,Kolkata
584259916,09-02-2018,664357,568277,1,1,ICICI,1,1,40,1,897235,786942,1,1,N,0,Delhi
294684939,04-09-2020,518734,929053,1,1,HDFC,0,3,49,1,946162,251946,0,1,N,0,Delhi
619814295,05-09-2018,75125,663435,0,1,SBI,0,2,63,1,196504,477212,0,0,N,1,Delhi
404671381,13-01-2019,387705,849692,0,0,SBI,0,3,38,1,82296,610215,1,1,N,1,Chennai
79340282,24-11-2020,210949,253149,1,0,ICICI,1,1,37,1,122947,188281,1,1,N,1,Mumbai
721329821,19-08-2019,920034,524814,1,2,HDFC,1,1,57,1,288844,995418,0,0,N,1,Mumbai
344409235,09-11-2018,889639,519261,1,1,ICICI,0,1,64,1,167746,421931,1,0,N,1,Kolkata
592541160,19-12-2020,855133,730781,1,1,HDFC,1,1,53,1,304005,58554,1,1,N,0,Mumbai
318058240,21-01-2020,20431,710322,0,2,SBI,0,1,56,1,906829,981497,1,1,N,0,Chennai
834227894,12-05-2018,532586,351719,1,2,ICICI,1,1,49,0,160268,687638,0,1,N,0,Mumbai
3291510,17-10-2019,641462,874214,0,0,HDFC,1,2,32,0,779266,324318,1,1,N,0,Delhi
378368148,02-02-2020,530112,62603,0,0,ICICI,0,2,64,0,189848,489924,1,1,N,1,Chennai
7470350,08-02-2020,216710,305210,1,0,HDFC,0,2,56,0,171832,579900,1,0,N,0,Mumbai
260812895,20-01-2020,736563,372724,1,1,HDFC,1,2,28,1,907231,564817,0,1,N,0,Delhi
64310753,10-12-2019,641512,434180,1,2,SBI,1,1,31,0,658430,158686,1,0,N,1,Kolkata
250369274,07-02-2018,315964,915162,1,0,ICICI,1,2,65,0,161765,740417,1,1,N,1,Kolkata
297810185,11-12-2018,881602,203519,1,1,ICICI,0,2,49,1,448739,157716,1,0,N,0,Delhi
723838135,08-01-2020,614345,605710,1,1,ICICI,1,1,59,1,474448,486500,1,1,N,1,Chennai
102698327,04-09-2020,579432,872627,0,0,ICICI,0,1,33,0,357423,304951,0,1,N,0,Mumbai
715205057,11-01-2018,158318,192349,0,2,ICICI,1,2,58,0,438655,710304,1,0,N,1,Kolkata
435932086,12-04-2020,403450,205942,1,1,HDFC,1,3,46,0,305430,244365,1,1,N,1,Mumbai
60310069,02-10-2020,516292,63653,0,2,SBI,1,1,50,0,548238,612063,1,1,N,1,Mumbai
723072215,04-07-2018,148943,93359,1,0,ICICI,0,2,60,1,575083,155178,0,0,N,0,Kolkata
210271338,15-04-2018,448550,869380,0,2,ICICI,0,2,50,0,624254,886532,1,0,N,1,Kolkata
47084927,19-03-2020,679999,348278,0,1,SBI,1,1,46,0,984982,46622,1,0,N,1,Delhi
125438394,24-11-2019,243621,317178,0,0,ICICI,1,1,51,0,231598,726910,0,0,N,1,Kolkata
216307383,04-02-2019,297801,732642,0,1,HDFC,0,2,62,0,615442,391771,0,0,N,1,Kolkata
152998863,19-11-2018,811302,344232,1,0,SBI,1,3,54,0,607029,454038,0,1,N,1,Delhi
833460898,12-05-2020,830119,679822,0,0,SBI,1,2,54,1,271545,501764,1,1,N,0,Chennai
737376859,01-02-2020,577218,252554,1,1,ICICI,1,1,42,0,489530,433828,1,1,N,1,Chennai
721539998,02-02-2018,521339,682217,1,2,HDFC,0,2,54,0,969253,227340,1,0,N,1,Mumbai
83071253,25-12-2018,551000,683676,0,1,HDFC,1,1,31,0,913318,533014,0,0,N,0,Delhi
853842087,08-12-2020,38798,710440,1,0,ICICI,1,3,60,0,835237,443355,1,1,N,0,Mumbai
351164627,15-12-2020,905842,86568,0,1,HDFC,1,2,52,0,673800,104943,0,1,N,0,Delhi
28754500,15-05-2019,2781,431356,1,1,HDFC,1,3,51,1,999883,128859,1,0,N,0,Mumbai
416905408,26-07-2020,160413,366102,0,0,HDFC,1,2,58,1,520133,122396,0,0,N,1,Kolkata
61177496,26-02-2019,417670,662773,0,2,ICICI,0,1,32,0,178488,193010,0,1,N,0,Delhi
840127520,24-02-2018,559634,995164,1,0,HDFC,0,1,45,0,604352,872159,0,1,N,0,Mumbai
794599187,12-06-2020,611295,716451,0,1,SBI,0,3,42,0,37009,738026,0,1,N,1,Mumbai
810919469,24-05-2020,128753,795983,1,1,HDFC,1,3,47,0,937220,364220,1,0,N,0,Mumbai
363512035,15-01-2019,769701,865867,1,1,HDFC,0,1,49,0,187519,797362,1,1,N,0,Chennai
420008246,29-07-2019,614058,651808,0,0,ICICI,1,3,48,1,878441,587764,1,1,N,0,Mumbai
663068411,12-05-2018,538282,212122,1,2,SBI,0,1,56,1,303735,953242,1,0,N,1,Chennai
165187010,19-01-2019,514007,330518,1,1,ICICI,0,2,57,0,408837,540625,1,0,N,0,Delhi
884928560,09-03-2019,853741,558473,0,2,ICICI,1,1,46,0,565226,22300,0,0,N,1,Mumbai
18275581,28-06-2020,715012,319382,0,2,ICICI,0,2,57,1,708675,104813,1,1,N,0,Kolkata
13889329,01-01-2020,289739,478938,0,1,HDFC,0,1,46,0,756585,68450,0,0,N,0,Mumbai
302168342,23-07-2018,830304,760904,1,1,HDFC,1,3,41,0,783026,22081,1,0,N,0,Mumbai
116079539,15-09-2019,981916,745424,1,0,ICICI,1,2,48,1,855752,692119,0,1,N,0,Chennai
471611997,22-11-2018,510582,619323,1,2,HDFC,1,1,31,0,881776,946688,0,1,N,0,Kolkata
64849981,24-10-2020,370363,890242,0,0,ICICI,1,1,46,1,976672,182723,0,0,N,0,Chennai
295297212,12-09-2019,846881,604504,1,2,HDFC,1,2,29,1,134434,238369,1,1,N,1,Mumbai
207221257,27-09-2020,293142,261900,0,1,HDFC,0,1,58,1,778715,91149,0,0,N,1,Delhi
76069314,03-04-2018,722929,520399,0,0,ICICI,1,2,63,1,219958,228134,1,0,N,1,Delhi
762028801,11-07-2018,652908,487655,0,2,HDFC,0,2,28,0,922859,430488,0,0,N,1,Delhi
762067870,18-02-2018,695910,903116,1,2,ICICI,0,2,35,0,321742,735108,0,1,N,1,Kolkata
143578244,27-12-2018,992034,876562,0,1,ICICI,1,1,28,1,95837,460920,1,0,N,0,Delhi
650445992,04-09-2018,467428,572890,1,2,SBI,0,1,53,1,50183,98239,0,1,N,1,Delhi
148348909,07-07-2019,640287,448634,1,1,HDFC,0,1,39,1,138331,133665,0,1,N,1,Mumbai
455494635,04-03-2018,322928,595081,1,2,HDFC,0,3,44,0,190491,354768,0,1,N,0,Delhi
424200815,26-12-2018,250044,398770,1,1,HDFC,0,3,28,1,950781,631842,0,1,N,0,Delhi
467547548,18-07-2019,910979,949262,0,2,SBI,1,1,62,1,451630,571377,0,0,N,0,Mumbai
538930429,18-10-2019,696833,712627,0,1,HDFC,1,3,30,0,342363,784223,0,1,N,1,Chennai
103094364,25-08-2018,805023,690861,1,2,ICICI,1,1,50,1,588684,436686,0,1,N,0,Chennai
171845697,01-11-2018,368217,943254,1,1,HDFC,1,3,44,0,558418,310389,0,0,N,0,Kolkata
314479418,15-03-2020,103644,436439,1,2,ICICI,1,1,43,0,817524,516706,1,1,N,1,Mumbai
419692173,09-06-2019,848640,297137,1,0,SBI,1,3,31,0,971408,83315,1,0,N,0,Kolkata
77470288,11-01-2020,626122,659222,1,2,ICICI,1,3,50,0,38004,517314,1,1,N,1,Chennai
748477555,08-02-2019,820256,442711,0,2,SBI,1,2,44,1,557606,407838,0,1,N,1,Chennai
836837373,19-02-2019,868993,494815,1,1,HDFC,1,2,40,0,186828,473243,0,1,N,0,Mumbai
234493576,28-12-2020,68376,659737,1,2,HDFC,1,3,32,0,790646,347984,1,0,N,1,Kolkata
310610253,16-09-2019,672660,509962,0,0,SBI,1,1,28,1,150096,987248,0,1,N,0,Chennai
481870256,04-05-2020,85685,53491,1,1,ICICI,1,1,33,0,846146,970943,0,1,N,0,Kolkata
608640126,26-12-2019,777236,418050,0,0,HDFC,1,2,45,0,643066,705121,0,0,N,0,Delhi
360488695,04-07-2019,943115,535367,0,0,HDFC,1,2,28,1,165704,151445,0,1,N,1,Chennai
313283927,01-10-2018,820898,973569,0,1,ICICI,1,2,53,1,840336,217567,0,0,N,1,Kolkata
299679846,31-10-2019,186189,784376,0,2,SBI,0,3,53,0,32325,182258,1,0,N,0,Kolkata
75573737,04-08-2019,22124,361673,1,2,ICICI,0,3,63,1,310894,521947,1,1,N,1,Mumbai
817631046,04-06-2019,129690,531249,0,2,ICICI,0,2,60,0,151708,144582,1,0,N,1,Mumbai
517652759,14-05-2019,292250,752368,0,1,ICICI,0,3,59,0,655750,580243,1,1,N,0,Delhi
290063587,29-11-2020,787684,946727,0,0,HDFC,0,1,31,1,209189,551482,0,0,N,0,Delhi
301683410,27-11-2020,272421,564516,0,0,HDFC,0,3,45,0,637812,949211,1,1,N,0,Chennai
291598960,06-03-2020,378733,214016,1,2,HDFC,1,2,46,1,353959,179030,1,1,N,0,Chennai
107185479,29-07-2019,870921,674142,0,2,HDFC,0,2,61,1,572594,888108,0,1,N,0,Chennai
80762118,30-06-2020,161040,89604,1,1,ICICI,0,3,46,1,871889,652431,0,0,N,1,Chennai
280750086,21-08-2020,200987,914647,1,1,ICICI,1,2,36,0,472820,579964,0,1,N,1,Delhi
821918778,11-04-2018,599093,782944,1,0,SBI,1,1,43,1,410659,152263,0,0,N,1,Delhi
529376538,24-01-2018,973160,149283,1,1,SBI,0,2,64,1,558708,755365,1,0,N,1,Chennai
526825641,10-03-2020,412908,925871,1,1,SBI,0,1,34,1,919999,369934,0,0,N,0,Chennai
71663704,14-10-2020,614034,309566,1,1,SBI,0,1,56,1,726495,498978,0,1,N,1,Chennai
14556211,17-10-2019,682047,260982,1,2,ICICI,0,2,52,0,620799,636229,1,0,N,0,Chennai
795207395,09-03-2018,690505,193184,1,0,HDFC,0,1,34,0,165062,578114,1,0,N,1,Delhi
370522313,14-09-2018,428020,180348,1,0,SBI,0,1,29,1,294971,86043,1,0,N,1,Mumbai
808421075,27-07-2020,99558,829463,1,2,SBI,1,3,58,0,993855,197842,1,1,N,0,Chennai
532750596,16-01-2018,400007,112830,0,1,HDFC,0,1,30,0,893690,861840,1,0,N,1,Mumbai
749257158,22-10-2018,798058,982577,0,1,SBI,1,1,48,0,670235,499693,1,0,N,1,Kolkata
308052354,05-06-2020,656057,556734,0,2,SBI,1,2,41,1,667125,874253,0,0,N,0,Kolkata
867243947,12-06-2018,626336,982863,1,1,SBI,0,2,44,1,605723,607728,0,0,N,1,Delhi
731153850,25-12-2019,796937,670978,0,0,HDFC,1,1,59,0,886903,129305,0,0,N,1,Mumbai
678562486,18-08-2020,406869,593636,1,2,SBI,1,3,35,1,311907,837582,1,1,N,0,Chennai
361791796,22-11-2019,34320,460440,1,1,SBI,0,2,61,0,247432,22511,0,0,N,0,Kolkata
108670403,25-02-2019,103605,152725,1,0,HDFC,0,2,38,1,531983,873961,1,0,N,1,Delhi
74299253,09-05-2020,104825,874934,1,1,SBI,0,2,41,0,785859,79964,1,1,N,0,Delhi
865498765,01-01-2019,124532,664395,0,1,SBI,0,2,48,1,164611,726476,0,1,N,0,Mumbai
254141568,09-03-2018,342353,30619,0,1,ICICI,1,3,60,0,29968,284933,0,0,N,1,Kolkata
228061664,22-09-2019,209935,704196,0,0,ICICI,1,2,56,1,831269,441548,0,1,N,0,Mumbai
741807950,08-04-2018,166016,516173,0,1,SBI,0,3,46,1,212621,230449,1,0,N,1,Chennai
478961439,13-04-2019,217275,229463,0,2,ICICI,0,2,53,0,790892,211463,1,0,N,1,Mumbai
184973647,08-12-2018,258503,423855,1,2,ICICI,1,2,64,0,955440,569957,1,1,N,0,Delhi
759901100,17-12-2020,916129,21117,0,0,HDFC,1,1,55,0,83413,297706,0,0,N,0,Mumbai
674725372,02-01-2020,340883,60001,0,0,ICICI,1,1,36,1,984580,542135,0,1,N,1,Mumbai
574452975,26-06-2018,166749,230609,1,0,SBI,0,3,41,1,60148,685475,1,0,N,0,Chennai
111389934,29-09-2018,123914,281177,0,1,ICICI,1,3,37,1,26366,357944,1,0,N,1,Kolkata
805572742,19-08-2019,653049,350812,1,0,HDFC,1,3,60,0,637972,970434,1,1,N,1,Chennai
384981523,26-11-2019,67641,459364,1,2,SBI,0,3,55,0,331056,963477,0,1,N,0,Mumbai
356043900,10-10-2019,427035,383744,0,0,SBI,0,3,60,1,94385,518321,0,0,N,1,Chennai
738324128,15-10-2019,842560,107615,0,1,SBI,0,1,28,0,872304,349958,0,0,N,0,Mumbai
